,County,lowaccess_pop_2015,lowaccess_children_2015,lowaccess_seniors_2015,lowaccess_pop_2010,lowaccess_children_2010,lowaccess_seniors_2010,State_y,Adult_diabetes_2008,Adult_diabetes_2013,Adult_obesity_2008,Adult_diabetes_2013,Grocery_2009,Grocery_2014,Conv_2009,Conv_2014,SNAP_2012,SNAP_2016,State_y,White_2010,Black_2010,Hispanic_2010,Asian_2010,AmericanIndian_2010,PacificIslander_2010,65older_2010,18younger_2010,poverty_2015,childpov_2015,FastFood_2009,FastFood_2014,FullServiceRestaurant_2009,FullServiceRestaurant_2014
68,Morgan,32.30474333,7.988201987,5.741716883,25.12037501,6.085722927999999,4.817338694,IL,8.8,11.3,27.3,11.3,0.140441548,0.143147528,0.533677883,0.572590111,0.994651092,0.957882351,IL,89.84443132,5.918924241,2.0029819680000003,0.458547838,0.18848285399999998,0.016879062,16.69620502,21.3435733,14.8,22.3,0.7022077409999999,0.629849123,0.617942812,0.744367145
69,Moultrie,3.021704979,0.6110361910000001,0.645148532,2.9575471639999997,0.6106648060000001,0.618307441,IL,9.1,10.2,26.8,10.2,0.13525393900000002,0.06739907,0.405761818,0.471793489,0.6919797320000001,0.7250286640000001,IL,97.83106561,0.269432844,0.868920921,0.195338812,0.18860299100000003,0.0,17.63437963,24.92927388,8.6,15.6,0.338134848,0.13479814,0.608642727,0.606591629
70,Ogle,17.58797134,4.9775647560000005,2.070365295,12.43846082,3.7815747689999997,1.098495244,IL,8.3,10.4,27.0,10.4,0.14919527800000001,0.153595085,0.540832883,0.47998464,0.689083157,0.760634252,IL,88.64983083,0.87481541,8.862179187999999,0.450492551,0.170102996,0.009346318000000001,15.18215975,24.756528399999997,10.4,14.5,0.48488465299999994,0.5567821829999999,0.857872848,0.729576654
71,Peoria,25.50342065,6.07276892,3.8549333789999998,29.63347577,7.04347482,4.494723349,IL,9.7,9.6,27.2,9.6,0.21933344,0.288278285,0.353073343,0.37369407299999996,0.740527127,0.8783498909999999,IL,72.7208382,17.54480037,3.80816541,3.120207621,0.200006435,0.031636407000000005,13.92162751,24.07208811,15.6,23.0,0.663349917,0.720695712,0.845236185,0.827465447
72,Perry,21.45420316,5.383657218,3.42489417,20.62124153,5.205902694,3.2322363480000003,IL,8.7,10.6,27.8,10.6,0.17877894,0.276854928,0.402252615,0.46142488,0.759361683,0.6828362290000001,IL,87.08277405,8.304250559,2.680089485,0.389261745,0.192393736,0.035794183,15.72706935,20.72930649,16.8,23.6,0.312863145,0.46142488,0.670421024,0.8305647840000001
73,Piatt,3.0318132510000004,0.7122775090000001,0.45995616100000003,3.0562237089999997,0.718870142,0.46152218700000003,IL,8.9,10.7,27.4,10.7,0.23846429,0.182581705,0.47692858,0.426023979,0.626110842,0.603864734,IL,97.29212744,0.33474804199999997,0.998266483,0.29290453699999996,0.16737402099999998,0.035865862000000005,16.21734712,23.95241796,6.5,9.2,0.41731250700000005,0.365163411,0.775008942,0.669466253
74,Pike,18.44201183,4.450851644,3.407122443,24.05710955,5.840147055,4.475458369,IL,9.1,12.0,26.2,12.0,0.303526984,0.312070903,0.667759364,0.873798527,1.042433162,1.2068965520000001,IL,96.17772368,1.6676810709999998,1.04686549,0.231284236,0.14607425400000001,0.024345709,19.08703591,22.59281802,15.0,22.9,0.485643174,0.312070903,0.849875554,0.748970166
75,Pope,24.20346569,3.9884418,5.808408494,29.70158164,4.998521221,6.9683459160000005,IL,9.6,10.9,27.3,10.9,0.22568269,0.467726848,0.67704807,0.467726848,0.702247191,0.962232379,IL,90.71588367,6.017897092,1.4317673380000002,0.24608501100000002,0.62639821,0.022371365,21.58836689,18.21029083,18.1,30.6,0.0,0.0,0.9027307609999999,0.467726848
76,Pulaski,20.84293692,4.838203833,4.344360439,57.63287183,12.09922922,11.58994033,IL,11.0,12.1,28.2,12.1,0.811161583,0.515907137,0.648929267,0.859845228,1.139268645,1.7945067330000002,IL,63.90196397,32.07271547,1.574419737,0.21100470699999999,0.40577828299999996,0.048693394,18.24379159,22.80473949,24.7,39.9,0.162232317,0.343938091,0.48669695,0.343938091
77,Putnam,10.92009169,1.5830957630000002,3.0567927010000004,4.94483e-05,0.0,4.94483e-05,IL,9.2,10.5,27.2,10.5,0.333500083,0.343997248,0.833750208,0.687994496,0.849473327,1.069328106,IL,94.13919414,0.5161505160000001,4.195804196,0.21645021600000003,0.083250083,0.016650017,17.7988678,21.295371300000003,8.8,16.0,0.0,0.0,1.6675004169999998,1.71998624
78,Randolph,11.45849642,2.393428514,2.085901721,13.28837053,2.815674477,2.8992076669999998,IL,8.2,10.1,27.3,10.1,0.238606538,0.182542822,0.5070388929999999,0.486780857,0.8218028079999999,0.980963183,IL,86.42908352,9.69351177,2.589915163,0.304695902,0.128450233,0.026884932,15.95172661,19.80822081,14.3,19.7,0.5070388929999999,0.578052268,0.715819613,0.7301712859999999
79,Richland,5.787274758,1.138869903,1.269072739,4.947200872,0.922692898,1.1104601159999998,IL,9.9,11.0,28.4,11.0,0.184854273,0.18678787100000002,0.24647236399999997,0.37357574200000004,0.556379822,0.7532956690000001,IL,96.55023717,0.48050268,1.262859607,0.72075402,0.154007269,0.006160291,19.15850428,22.22632908,14.9,20.3,0.862653275,0.99620198,0.862653275,0.43583836600000003
80,Rock Island,17.69473007,4.200259765,2.4210869319999997,20.41371387,4.7583170610000005,2.9948220739999996,IL,9.0,10.8,27.0,10.8,0.15587725,0.18485174199999999,0.35919540200000005,0.49293797899999997,0.974295331,0.994009467,IL,75.7485801,8.750491372,11.60180554,1.615089531,0.19180459,0.029821208,16.18546081,22.49264636,13.2,20.8,0.772608979,0.7462533290000001,0.7522771629999999,0.848948741
81,St. Clair,33.64078061,8.93118509,3.90655304,41.79979444,11.03700543,5.033580939,IL,9.4,12.7,28.4,12.7,0.145257348,0.131713136,0.417149306,0.496746686,0.831913749,0.851857913,IL,62.897325,30.31223154,3.2530290010000003,1.189753236,0.19958823399999998,0.07887253,12.51962556,25.39769529,16.4,25.6,0.6145503170000001,0.718777401,0.610825769,0.6209333570000001
82,Saline,39.04778872,9.23372238,7.047490077999999,34.87813268,8.233421164,6.27621052,IL,9.8,12.0,26.7,12.0,0.32114327,0.32504469399999997,0.602143631,0.6907199740000001,1.0689756540000002,1.3542052359999999,IL,92.3654317,3.909605427,1.364749328,0.401396861,0.33717336299999995,0.036125717,18.40404608,22.89567696,23.2,35.2,0.8430010840000001,0.6907199740000001,0.722572358,0.6500893870000001
83,Sangamon,24.25141186,5.789397903999999,3.375090793,31.58694151,7.337561746,4.316958017,IL,9.6,10.7,28.8,10.7,0.127433989,0.15075604199999998,0.331328372,0.366839701,0.8183997340000001,0.861607738,IL,82.53969058,11.72157091,1.7623376290000001,1.619527511,0.17370166899999998,0.02228243,13.85663282,23.708505300000002,15.3,22.8,0.790090733,0.773881013,0.83086961,0.8995110479999999
84,Schuyler,14.14591089,3.177321695,2.711555831,13.988910800000001,3.1515057730000002,2.677497508,IL,9.1,10.6,26.4,10.6,0.133529176,0.136425648,0.40058752799999997,0.545702592,0.9387153009999999,1.0111223459999998,IL,94.94962884,3.1813361610000004,1.19300106,0.119300106,0.159066808,0.0,18.53128314,20.94379639,12.9,19.6,0.534116704,0.409276944,0.667645881,0.545702592
85,Scott,4.160859578999999,0.8686666190000001,0.7215778079999999,4.170700485,0.869995052,0.7215778079999999,IL,9.4,9.9,27.2,9.9,0.372231528,0.19215987699999998,0.558347292,0.7686395079999999,0.756143667,0.577214856,IL,97.96451914,0.093370682,0.802987862,0.224089636,0.16806722699999999,0.0,18.03921569,23.7535014,11.3,18.0,0.558347292,0.38431975399999996,0.744463056,1.152959262
86,Shelby,24.29915035,5.358894717,5.120480406,15.77134685,4.034360863,2.7267148889999997,IL,9.1,10.1,26.9,10.1,0.223353882,0.181422351,0.5807200929999999,0.8164005809999999,0.856010092,0.920937514,IL,98.02799267,0.21464025399999997,0.804900952,0.25041363,0.17439520600000002,0.02235836,18.92411573,22.59088673,11.6,17.1,0.268024658,0.317489115,0.8487447509999999,0.8164005809999999
87,Stark,30.02026271,8.119886402,5.174700373,30.02026271,8.119886402,5.174700373,IL,9.5,12.2,26.8,12.2,0.330961443,0.172028213,0.49644216399999996,0.5160846379999999,1.079156856,0.995498615,IL,97.1971972,0.4671338,0.9843176509999999,0.31698365,0.15015015,0.0,19.91991992,23.54020687,12.7,17.7,0.0,0.0,0.661922886,0.344056425
88,Stephenson,7.447060444,1.134928655,2.529459165,8.790297463,1.434822193,2.635630724,IL,9.2,12.5,28.6,12.5,0.20924004,0.129212878,0.46032808799999997,0.473780553,0.855356091,0.97353732,IL,85.12083167,8.857496175,2.946909518,0.618306051,0.142524785,0.027247385,18.77554442,22.65934481,13.0,22.5,0.544024104,0.5814579520000001,0.669568129,0.6675998710000001
89,Tazewell,43.12429892,9.828464477999999,6.903070699,40.38240891,9.234682176,6.506103341,IL,8.6,9.6,26.4,9.6,0.103662239,0.125269883,0.399840064,0.39791609899999997,0.656496186,0.7205665309999999,IL,95.00051701,0.99782856,1.856803108,0.731199315,0.22674564600000002,0.022157555,15.61295183,23.51359735,8.4,12.2,0.681208998,0.8032010140000001,0.733040117,0.7589881140000001
90,Union,13.26502859,2.8402419180000003,2.6653516280000003,7.875619335,1.7103467559999999,1.455502179,IL,8.9,11.9,27.7,11.9,0.223351388,0.229265776,0.614216316,0.5158479970000001,1.001114448,1.045782013,IL,92.39667565,0.847933513,4.846136568,0.292003594,0.33131177,0.028077269,18.16599281,21.49595687,15.3,25.6,0.446702775,0.7451137729999999,0.502540622,0.687797329
91,Vermilion,14.54329174,3.473045134,2.542934764,17.56424931,4.295326093,3.193534705,IL,9.7,12.7,27.1,12.7,0.159099253,0.188139675,0.44058254799999996,0.42644993,0.945573765,1.003913235,IL,80.35528331,12.7338438,4.215620213999999,0.6848392040000001,0.16906585,0.014701378000000001,16.29647779,24.41408882,18.4,29.1,0.489536164,0.52679109,0.562966589,0.62713225
92,Wabash,8.560870582,1.892817067,1.6533148659999999,8.426866971,1.8822860940000001,1.6207599080000001,IL,8.9,12.6,27.1,12.6,0.166112957,0.173175167,0.41528239200000006,0.432937917,0.746141383,0.8556677109999999,IL,96.24173433,0.6110320579999999,1.322507743,0.527329037,0.142295137,0.041851511,17.84548422,22.16456014,12.2,19.6,0.581395349,0.8658758329999999,0.41528239200000006,0.5195255
93,Warren,6.649266934,1.6910540980000002,1.062884487,0.721626867,0.157543033,0.10853542599999999,IL,9.2,10.5,27.0,10.5,0.339193849,0.335683115,0.339193849,0.335683115,0.98697197,1.126903748,IL,87.9990964,1.6208279209999998,8.414751228,0.525216016,0.18071948899999998,0.050827356,17.03281188,22.13248998,14.3,20.8,0.565323082,0.44757748700000005,0.734920007,0.615419044
94,Washington,11.0622995,2.2086627930000002,1.940944032,11.0691186,2.2086627930000002,1.941035365,IL,8.9,10.5,27.9,10.5,0.542189088,0.5579967920000001,0.542189088,0.767245588,0.993286752,1.106872027,IL,96.90133188,0.638760533,1.3386789890000002,0.278608317,0.08833922300000001,0.027181299,17.00869802,22.13916825,8.8,13.7,0.542189088,0.6974959890000001,0.609962725,0.5579967920000001
95,Wayne,20.04045519,5.000629558,3.607076698,20.38123406,5.011161979,3.725493642,IL,8.8,10.3,27.7,10.3,0.17869907100000001,0.18134558399999998,0.536097212,0.604485281,0.93519971,1.00126047,IL,97.49403341,0.23866348399999998,1.050119332,0.41766109799999995,0.155131265,0.005966587,19.445107399999998,22.55369928,12.8,21.7,0.35739814200000003,0.30224264,0.655229926,0.846279393
96,White,29.23662884,6.0279063289999995,6.6024931989999995,29.89509452,6.782365321,5.263603493,IL,9.5,10.6,27.5,10.6,0.40631137,0.347850285,0.677185617,0.69570057,0.9610104340000001,1.206968934,IL,97.56563246,0.252301398,1.0773951590000002,0.211387658,0.272758268,0.034094783,20.96147289,20.90010228,14.9,23.0,0.40631137,0.556560456,0.677185617,0.765270628
97,Whiteside,22.31151412,4.872749871,4.41378705,17.00794654,3.7178496930000002,3.4229989880000002,IL,8.9,10.5,26.3,10.5,0.153408219,0.14065686800000002,0.39204322700000005,0.45713482,0.7635215340000001,0.8121668790000001,IL,85.92259564,1.205169408,11.03456528,0.45984478100000004,0.153851414,0.00341892,17.51683818,23.4879825,12.8,19.6,0.511360731,0.527463253,0.852267885,0.861523314
98,Will,32.13050392,9.451649411,2.750143566,35.78358411,10.48531332,3.0919818039999996,IL,7.9,8.5,28.8,8.5,0.12741307,0.148814083,0.24001066699999998,0.256777241,0.42160060200000005,0.502516935,IL,67.23788299,10.98338155,15.617362300000002,4.495247653,0.12013696199999999,0.015349193999999998,9.2706181,29.06812681,8.0,11.3,0.64891773,0.695924683,0.469650503,0.47708044299999997
99,Williamson,14.45837796,3.456775199,2.110498566,17.99798668,4.298972098999999,2.854416966,IL,8.7,10.5,28.1,10.5,0.241586012,0.208930277,0.468072899,0.402936963,0.738668746,0.826425893,IL,91.50353392,3.788598038,1.96060702,0.839399008,0.310442003,0.012056,16.33135916,22.14084422,16.2,25.0,0.619064156,0.626790831,0.694559785,0.701408787
100,Winnebago,25.84869674,6.23876584,3.303507642,24.68521412,5.98451618,3.16222437,IL,9.2,11.7,27.9,11.7,0.18605469300000002,0.19061349800000002,0.378875012,0.419349696,0.775787,0.9062882240000001,IL,72.54340154,11.97496495,10.89763129,2.276591277,0.190675526,0.020659338,13.78926121,24.91990273,14.7,22.5,0.6833281459999999,0.700071393,0.679945334,0.720865593
101,Woodford,11.73007753,3.075731391,1.7274621330000002,7.502317868,1.909178047,1.231187565,IL,8.4,9.6,27.5,9.6,0.232708468,0.153112001,0.310277957,0.484854671,0.605150839,0.734542667,IL,96.45665218,0.48106766,1.363025036,0.537968136,0.168115042,0.012931926000000002,14.7992965,25.83798883,7.0,9.0,0.36199095,0.484854671,0.698125404,0.637966673
